AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,SALE_COND,PARK_FACIL,BUILDTYPE,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,SALES_PRICE,PROPERTY_AGE,AREA_PRICE_LEVEL,BEDROOM_SQFT_RATIO,BATHROOM_SQFT_RATIO
2,1065.0,1.0,1.0,4,0,0,0,3,4.4,4.0,4.2,12311250.0,11,3.0,0.0009389671361502347,0.0009389671361502347
1,1671.0,1.0,1.0,1,1,1,1,4,2.6,5.0,2.8,12256520.0,26,6.0,0.0005984440454817474,0.0005984440454817474
4,565.48,1.0,1.0,0,1,2,2,5,2.8,4.0,2.2,6583500.0,43,1.0,0.0017684091391384311,0.0017684091391384311
0,1181.0,1.0,1.0,1,0,1,1,3,4.9,3.4,4.1,8557760.0,24,2.0,0.000846740050804403,0.000846740050804403
2,758.0,1.0,1.0,3,0,0,2,3,4.2,3.8,4.8,9440800.0,16,3.0,0.0013192612137203166,0.0013192612137203166
3,2156.0,3.0,2.0,0,1,2,2,4,2.9,3.9,3.8,12558620.0,15,5.0,0.0013914656771799629,0.0009276437847866419
3,2004.0,3.0,2.0,1,1,1,2,5,4.8,4.6,3.7,12074700.0,25,5.0,0.0014970059880239522,0.000998003992015968
2,1067.0,1.0,1.0,4,1,1,2,3,4.5,3.9,3.5,8299100.0,26,3.0,0.0009372071227741331,0.0009372071227741331
2,1085.0,1.0,1.0,2,0,1,2,4,2.6,4.5,2.9,8434850.0,23,3.0,0.0009216589861751152,0.0009216589861751152
0,1064.0,1.0,1.0,4,0,0,0,5,3.6,3.7,4.4,14038465.0,11,2.0,0.0009398496240601503,0.0009398496240601503
2,739.0,1.0,1.0,4,0,0,1,5,3.8,3.7,4.1,9729650.0,23,3.0,0.0013531799729364006,0.0013531799729364006
1,1829.0,2.0,1.0,0,1,1,2,3,4.9,3.4,2.9,12627130.0,29,6.0,0.0010934937124111536,0.0005467468562055768
5,1637.0,1.0,1.0,2,1,1,1,5,2.6,3.8,2.8,11905180.0,44,7.0,0.0006108735491753207,0.0006108735491753207
0,763.0,1.0,1.0,0,0,2,0,4,3.1,3.2,2.6,8182525.0,35,2.0,0.001310615989515072,0.001310615989515072
0,1138.0,1.0,1.0,0,0,1,2,2,4.2,4.2,2.3,7704145.0,23,2.0,0.0008787346221441124,0.0008787346221441124
1,1724.0,1.0,1.0,4,1,1,0,4,3.3,3.1,3.1,12952940.0,22,6.0,0.000580046403712297,0.000580046403712297
2,1017.0,1.0,1.0,3,1,2,1,4,4.6,4.2,3.2,9255790.0,14,3.0,0.0009832841691248771,0.0009832841691248771
4,732.0,1.0,1.0,1,0,2,2,1,4.4,2.6,2.4,4028790.0,50,1.0,0.001366120218579235,0.001366120218579235
6,1926.0,3.0,2.0,3,0,2,2,2,2.6,5.0,3.7,9477620.0,41,4.0,0.001557632398753894,0.0010384215991692627
2,958.0,1.0,1.0,1,0,2,0,4,2.0,4.4,4.8,9318660.0,24,3.0,0.0010438413361169101,0.0010438413361169101
6,1938.0,3.0,2.0,2,0,2,1,1,3.3,3.8,3.0,8328830.0,44,4.0,0.0015479876160990713,0.0010319917440660474
4,1362.0,2.0,2.0,0,0,2,2,5,3.2,3.0,5.0,8358250.0,38,1.0,0.0014684287812041115,0.0014684287812041115
6,1627.0,2.0,1.0,1,0,2,1,2,3.1,4.0,3.4,8748900.0,15,4.0,0.001229256299938537,0.0006146281499692685
4,737.0,1.0,1.0,4,0,1,0,4,3.2,3.0,3.8,6030000.0,34,1.0,0.0013568521031207597,0.0013568521031207597
2,726.0,1.0,1.0,1,0,0,0,5,2.4,2.4,2.8,11227800.0,20,3.0,0.0013774104683195593,0.0013774104683195593
3,2189.0,3.0,2.0,3,1,1,2,3,2.2,2.2,2.6,11132540.0,17,5.0,0.0013704888076747374,0.0009136592051164915
0,890.0,1.0,1.0,0,1,0,1,3,3.5,2.9,2.0,11045865.0,31,2.0,0.0011235955056179776,0.0011235955056179776
2,810.0,1.0,1.0,2,0,1,1,5,2.1,4.9,3.5,7561350.0,9,3.0,0.0012345679012345679,0.0012345679012345679
4,1592.0,2.0,2.0,4,1,1,1,0,4.4,4.3,5.0,6433250.0,7,1.0,0.001256281407035176,0.001256281407035176
0,1245.0,2.0,2.0,1,0,2,2,0,4.5,4.1,3.3,8352235.0,9,2.0,0.001606425702811245,0.001606425702811245
3,1479.0,2.0,1.0,2,0,0,0,4,3.8,3.0,3.7,13025840.0,22,5.0,0.001352265043948614,0.000676132521974307
2,1259.0,2.0,1.0,1,1,2,0,5,2.9,4.0,3.4,12017530.0,34,3.0,0.0015885623510722795,0.0007942811755361397
3,2042.0,3.0,2.0,2,1,2,2,4,4.7,4.0,4.4,12386540.0,15,5.0,0.0014691478942213516,0.0009794319294809011
4,663.0,1.0,1.0,1,1,0,0,5,5.0,2.4,4.2,9938250.0,27,1.0,0.0015082956259426848,0.0015082956259426848
3,2433.84,4.0,2.0,4,1,2,2,4,4.5,3.8,5.0,13774720.0,7,5.0,0.0016434934095914274,0.0008217467047957137
5,1888.0,2.0,1.0,4,1,2,1,5,2.4,3.9,2.6,14042030.0,42,7.0,0.001059322033898305,0.0005296610169491525
4,1655.0,2.0,2.0,2,1,0,1,2,3.7,3.8,2.1,11697500.0,26,1.0,0.0012084592145015106,0.0012084592145015106
0,1197.0,1.0,1.0,1,1,2,1,0,3.3,2.3,3.0,8116035.0,29,2.0,0.000835421888053467,0.000835421888053467
0,966.0,1.0,1.0,4,1,0,1,4,4.6,2.3,2.1,12584475.0,5,2.0,0.0010351966873706005,0.0010351966873706005
4,807.0,1.0,1.0,1,0,2,1,1,2.3,2.0,3.8,4028790.0,32,1.0,0.0012391573729863693,0.0012391573729863693
2,862.0,1.0,1.0,4,1,0,2,4,3.4,3.6,4.5,11637200.0,16,3.0,0.001160092807424594,0.001160092807424594
6,1625.0,2.0,1.0,1,0,0,1,4,3.3,3.4,2.3,14013210.0,13,4.0,0.0012307692307692308,0.0006153846153846154
2,1143.0,1.0,1.0,0,0,0,2,3,4.0,3.9,3.6,12525300.0,22,3.0,0.0008748906386701663,0.0008748906386701663
2,967.0,1.0,1.0,1,1,0,0,5,2.5,2.4,4.5,14064400.0,12,3.0,0.001034126163391934,0.001034126163391934
2,1168.0,1.0,1.0,2,1,0,2,3,3.9,4.1,4.1,13063900.0,38,3.0,0.0008561643835616438,0.0008561643835616438
6,1744.0,2.0,1.0,0,0,0,1,5,4.4,4.8,4.5,15120240.0,7,4.0,0.0011467889908256881,0.0005733944954128441
6,1966.0,3.0,2.0,0,0,2,0,3,2.0,2.9,3.9,11354230.0,14,4.0,0.001525940996948118,0.001017293997965412
6,1722.0,2.0,1.0,0,1,2,1,4,3.7,4.7,2.1,10728940.0,17,4.0,0.0011614401858304297,0.0005807200929152149
6,1541.0,2.0,1.0,3,1,2,2,0,2.9,2.2,3.9,7851840.0,52,4.0,0.0012978585334198572,0.0006489292667099286
3,1409.0,2.0,1.0,3,0,1,2,4,4.8,4.0,4.7,8545660.0,23,5.0,0.0014194464158978,0.0007097232079489
3,1936.0,3.0,2.0,2,1,0,2,4,2.0,2.2,3.3,16549820.0,11,5.0,0.0015495867768595042,0.0010330578512396695
3,2433.84,4.0,2.0,4,0,2,0,4,2.1,2.4,3.9,12913500.0,11,5.0,0.0016434934095914274,0.0008217467047957137
2,1217.0,2.0,1.0,0,0,1,2,4,4.8,4.0,4.1,8829350.0,37,3.0,0.0016433853738701725,0.0008216926869350862
2,1057.0,1.0,1.0,1,1,0,0,4,2.0,2.9,4.1,13875150.0,29,3.0,0.000946073793755913,0.000946073793755913
2,955.0,1.0,1.0,3,0,0,0,5,4.9,4.3,3.8,12610500.0,22,3.0,0.0010471204188481676,0.0010471204188481676
5,1608.0,1.0,1.0,1,1,0,1,5,4.3,2.5,2.9,19359180.0,39,7.0,0.0006218905472636816,0.0006218905472636816
2,1010.0,1.0,1.0,2,0,1,1,4,5.0,3.5,4.9,7368100.0,38,3.0,0.0009900990099009901,0.0009900990099009901
2,1170.0,1.0,1.0,2,0,0,0,5,4.4,2.6,4.6,14029100.0,34,3.0,0.0008547008547008547,0.0008547008547008547
4,982.0,1.0,1.0,2,1,2,2,0,4.5,4.7,2.1,5028250.0,44,1.0,0.0010183299389002036,0.0010183299389002036
4,763.0,1.0,1.0,2,0,1,2,5,5.0,2.1,4.1,6321500.0,28,1.0,0.001310615989515072,0.001310615989515072
0,778.0,1.0,1.0,0,0,1,2,2,2.8,3.7,2.2,5856595.0,33,2.0,0.0012853470437017994,0.0012853470437017994
4,1502.0,2.0,2.0,3,1,1,2,2,2.7,4.4,4.1,7825250.0,19,1.0,0.0013315579227696406,0.0013315579227696406
0,1110.0,1.0,1.0,2,1,2,1,5,4.0,3.0,3.6,10708380.0,12,2.0,0.0009009009009009009,0.0009009009009009009
2,759.0,1.0,1.0,2,0,2,1,5,4.1,2.5,2.0,7372180.0,29,3.0,0.0013175230566534915,0.0013175230566534915
1,1789.0,1.0,1.0,3,1,0,0,5,4.9,2.6,2.6,21512830.0,34,6.0,0.0005589714924538849,0.0005589714924538849
6,1884.0,3.0,2.0,4,1,0,1,4,2.9,2.2,2.1,15533370.0,21,4.0,0.0015923566878980893,0.0010615711252653928
2,1181.0,1.0,1.0,1,1,2,0,4,2.6,4.4,3.6,11371920.0,9,3.0,0.000846740050804403,0.000846740050804403
3,1567.0,2.0,1.0,4,0,2,0,5,2.2,2.5,4.5,10388980.0,12,5.0,0.0012763241863433313,0.0006381620931716656
4,686.0,1.0,1.0,4,0,1,1,4,3.9,3.8,4.3,4762750.0,37,1.0,0.0014577259475218659,0.0014577259475218659
6,1630.0,2.0,1.0,2,0,2,1,3,2.8,3.7,3.1,8689410.0,23,4.0,0.001226993865030675,0.0006134969325153375
3,1503.0,2.0,1.0,4,1,1,0,5,3.9,4.8,4.0,10790620.0,11,5.0,0.0013306719893546241,0.0006653359946773121
6,1754.0,2.0,1.0,3,1,2,2,4,2.1,2.5,2.6,11481960.0,18,4.0,0.0011402508551881414,0.0005701254275940707
4,1299.0,1.0,1.0,3,0,0,2,1,4.8,2.1,4.3,8259750.0,49,1.0,0.0007698229407236335,0.0007698229407236335
2,983.0,1.0,1.0,1,1,2,1,4,4.3,3.6,3.9,9346410.0,30,3.0,0.001017293997965412,0.001017293997965412
5,1708.0,1.0,1.0,0,1,0,0,5,3.7,4.5,2.6,20841430.0,34,7.0,0.000585480093676815,0.000585480093676815
2,1230.0,2.0,1.0,3,1,0,0,4,3.4,2.2,3.9,15118500.0,22,3.0,0.0016260162601626016,0.0008130081300813008
6,1760.0,2.0,1.0,1,1,0,0,1,4.8,3.2,4.3,15202400.0,5,4.0,0.0011363636363636363,0.0005681818181818182
2,1180.0,1.0,1.0,3,1,1,2,3,2.0,2.0,2.2,8628250.0,39,3.0,0.000847457627118644,0.000847457627118644
5,1915.0,2.0,1.0,0,1,2,2,5,3.6,3.4,3.8,15486610.0,38,7.0,0.0010443864229765013,0.0005221932114882506
4,1533.0,2.0,2.0,3,0,0,1,5,3.0,3.4,3.9,11377000.0,48,1.0,0.001304631441617743,0.001304631441617743
4,565.48,1.0,1.0,4,0,2,0,3,4.5,2.9,4.0,5378000.0,29,1.0,0.0017684091391384311,0.0017684091391384311
3,1404.0,2.0,1.0,4,1,1,0,5,3.1,4.6,2.5,10334640.0,22,5.0,0.0014245014245014246,0.0007122507122507123
2,949.0,1.0,1.0,3,1,1,1,3,4.4,4.9,2.9,7774950.0,13,3.0,0.001053740779768177,0.001053740779768177
6,1876.0,3.0,2.0,4,0,1,1,4,3.9,2.6,3.3,9235150.0,15,4.0,0.0015991471215351812,0.0010660980810234541
2,753.0,1.0,1.0,1,1,1,0,5,3.6,3.3,2.4,9266600.0,40,3.0,0.0013280212483399733,0.0013280212483399733
2,993.0,1.0,1.0,1,1,1,1,5,3.2,3.3,2.1,9404600.0,20,3.0,0.0010070493454179255,0.0010070493454179255
4,1257.0,1.0,1.0,4,0,1,0,2,3.2,3.1,2.4,6771500.0,8,1.0,0.0007955449482895784,0.0007955449482895784
2,1280.0,2.0,1.0,4,1,0,2,5,2.0,3.7,4.6,15311500.0,26,3.0,0.0015625,0.00078125
3,1337.0,2.0,1.0,0,1,1,0,3,3.6,2.8,4.7,9389920.0,16,5.0,0.0014958863126402393,0.0007479431563201197
3,2325.0,4.0,2.0,0,0,1,2,5,2.7,3.3,4.4,11948440.0,22,5.0,0.0017204301075268817,0.0008602150537634409
6,1946.0,3.0,2.0,3,1,2,1,5,2.5,3.4,4.7,12129270.0,21,4.0,0.001541623843782117,0.0010277492291880781
1,1719.0,1.0,1.0,2,1,1,2,3,2.7,2.4,4.5,11681650.0,45,6.0,0.0005817335660267597,0.0005817335660267597
6,1636.0,2.0,1.0,3,1,0,0,4,2.1,2.4,5.0,15224290.0,37,4.0,0.0012224938875305623,0.0006112469437652812
2,1264.0,2.0,1.0,1,1,0,2,4,4.3,4.8,2.5,15490850.0,23,3.0,0.0015822784810126582,0.0007911392405063291
4,780.0,1.0,1.0,3,1,0,2,2,3.5,3.7,2.0,7608500.0,30,1.0,0.001282051282051282,0.001282051282051282
3,2178.0,3.0,2.0,2,0,0,2,5,2.7,3.9,4.0,17268380.0,29,5.0,0.0013774104683195593,0.0009182736455463728
4,1232.0,1.0,1.0,0,1,2,1,3,3.9,3.2,4.3,7500750.0,25,1.0,0.0008116883116883117,0.0008116883116883117
4,762.0,1.0,1.0,3,0,1,1,1,3.9,3.0,3.9,4028790.0,23,1.0,0.0013123359580052493,0.0013123359580052493
5,1934.0,2.0,1.0,2,1,1,2,4,4.1,3.1,2.1,14019480.0,9,7.0,0.001034126163391934,0.000517063081695967
0,978.0,1.0,1.0,1,0,0,2,0,4.6,2.7,4.9,10283690.0,26,2.0,0.0010224948875255625,0.0010224948875255625
3,2248.0,4.0,2.0,1,0,1,0,3,2.2,2.1,4.9,11109840.0,22,5.0,0.0017793594306049821,0.0008896797153024911
1,1991.0,2.0,1.0,1,0,0,2,3,4.5,3.5,4.3,21350340.0,12,6.0,0.0010045203415369162,0.0005022601707684581
4,573.0,1.0,1.0,4,1,1,1,4,2.4,2.6,3.6,5582500.0,32,1.0,0.0017452006980802793,0.0017452006980802793
3,2433.84,4.0,2.0,0,1,0,0,4,3.6,4.2,3.9,20231160.0,28,5.0,0.0016434934095914274,0.0008217467047957137
3,1931.0,3.0,2.0,0,0,2,0,3,3.4,4.2,4.7,10770140.0,16,5.0,0.0015535991714137752,0.0010357327809425167
4,652.0,1.0,1.0,2,0,1,0,1,2.0,3.4,4.1,4664500.0,6,1.0,0.0015337423312883436,0.0015337423312883436
2,770.0,1.0,1.0,3,1,1,2,4,2.6,2.3,2.1,8086750.0,13,3.0,0.0012987012987012987,0.0012987012987012987
4,1323.0,1.0,1.0,2,0,0,2,3,3.2,4.0,2.4,10049250.0,31,1.0,0.0007558578987150416,0.0007558578987150416
3,2180.0,3.0,2.0,4,0,2,2,4,4.6,3.9,2.5,11237140.0,26,5.0,0.0013761467889908258,0.0009174311926605505
3,2433.84,4.0,2.0,1,0,0,2,4,4.2,3.3,4.3,18763360.0,28,5.0,0.0016434934095914274,0.0008217467047957137
6,1684.0,2.0,1.0,1,1,1,0,2,2.2,4.8,4.9,10088120.0,16,4.0,0.0011876484560570072,0.0005938242280285036
1,1556.0,1.0,1.0,0,0,0,1,5,4.2,2.8,4.6,18286600.0,5,6.0,0.0006426735218508997,0.0006426735218508997
4,565.48,1.0,1.0,4,1,0,1,4,3.7,2.3,4.6,6956750.0,13,1.0,0.0017684091391384311,0.0017684091391384311
2,714.0,1.0,1.0,3,1,0,1,5,3.5,4.7,4.3,10312400.0,36,3.0,0.0014005602240896359,0.0014005602240896359
4,748.0,1.0,1.0,0,0,0,1,2,4.7,3.5,3.1,5699500.0,34,1.0,0.001336898395721925,0.001336898395721925
0,635.0,1.0,1.0,3,0,0,1,0,4.6,3.2,3.8,6036800.0,40,2.0,0.0015748031496062992,0.0015748031496062992
2,1137.0,1.0,1.0,2,1,2,2,4,3.6,4.8,4.4,10145540.0,19,3.0,0.0008795074758135445,0.0008795074758135445
4,1132.0,1.0,1.0,0,1,1,1,4,4.1,2.4,3.6,7387000.0,16,1.0,0.0008833922261484099,0.0008833922261484099
1,1804.0,2.0,1.0,3,1,2,1,3,2.8,3.6,2.2,13073340.0,21,6.0,0.0011086474501108647,0.0005543237250554324
3,2327.0,4.0,2.0,3,0,1,2,4,2.0,4.7,4.4,11494940.0,17,5.0,0.0017189514396218307,0.0008594757198109154
3,1966.0,3.0,2.0,3,1,2,0,4,3.2,2.6,4.6,12383920.0,20,5.0,0.001525940996948118,0.001017293997965412
4,565.48,1.0,1.0,2,0,0,2,4,2.3,3.7,4.5,6624750.0,21,1.0,0.0017684091391384311,0.0017684091391384311
3,1862.0,3.0,2.0,0,0,0,0,3,4.7,2.1,5.0,15087520.0,16,5.0,0.001611170784103115,0.0010741138560687433
6,1640.0,2.0,1.0,3,1,1,2,5,2.2,3.3,2.1,10295890.0,37,4.0,0.0012195121951219512,0.0006097560975609756
2,1232.0,2.0,1.0,1,1,0,1,5,4.2,4.5,2.6,15414900.0,14,3.0,0.0016233766233766235,0.0008116883116883117
2,799.0,1.0,1.0,2,1,2,0,3,2.7,4.2,3.3,8172980.0,33,3.0,0.0012515644555694619,0.0012515644555694619
4,1114.0,1.0,1.0,0,0,2,2,1,3.3,3.5,2.5,5360500.0,25,1.0,0.0008976660682226212,0.0008976660682226212
4,1444.0,2.0,2.0,0,0,1,2,2,2.5,4.7,4.4,6613250.0,35,1.0,0.0013850415512465374,0.0013850415512465374
3,2369.0,4.0,2.0,1,1,1,0,4,3.7,2.9,2.4,13250400.0,10,5.0,0.0016884761502743773,0.0008442380751371887
4,1642.0,2.0,2.0,0,0,0,2,5,4.8,4.2,4.2,12829750.0,41,1.0,0.001218026796589525,0.001218026796589525
2,771.0,1.0,1.0,0,0,0,0,4,4.7,2.5,4.5,10724600.0,8,3.0,0.0012970168612191958,0.0012970168612191958
6,1595.0,2.0,1.0,1,1,1,0,1,4.7,2.3,4.9,9524080.0,14,4.0,0.0012539184952978057,0.0006269592476489029
5,1766.0,1.0,1.0,0,1,0,1,5,4.9,3.7,4.5,20283340.0,37,7.0,0.0005662514156285391,0.0005662514156285391
6,1692.0,2.0,1.0,4,1,2,0,1,4.4,3.1,2.6,9427130.0,24,4.0,0.001182033096926714,0.000591016548463357
5,1827.0,2.0,1.0,1,1,0,2,4,3.3,4.9,4.7,21340820.0,36,7.0,0.0010946907498631637,0.0005473453749315818
2,1256.0,2.0,1.0,3,0,1,2,3,2.1,3.6,3.2,8547800.0,12,3.0,0.0015923566878980893,0.0007961783439490446
6,1892.0,3.0,2.0,1,0,1,0,4,2.4,3.7,4.9,10412770.0,46,4.0,0.0015856236786469344,0.0010570824524312897
5,1541.0,1.0,1.0,2,1,0,2,4,2.9,3.6,3.5,18197010.0,33,7.0,0.0006489292667099286,0.0006489292667099286
0,798.0,1.0,1.0,4,0,2,2,2,2.2,4.3,4.5,6350490.0,26,2.0,0.0012531328320802004,0.0012531328320802004
6,1845.0,3.0,2.0,0,1,2,0,1,3.4,3.9,2.4,10104040.0,52,4.0,0.0016260162601626016,0.001084010840108401
1,1519.0,1.0,1.0,0,0,2,0,4,2.2,4.8,3.8,12336310.0,32,6.0,0.0006583278472679394,0.0006583278472679394
0,950.0,1.0,1.0,1,1,1,0,5,3.6,4.5,4.1,10978335.0,9,2.0,0.0010526315789473684,0.0010526315789473684
4,910.0,1.0,1.0,3,0,1,2,4,4.1,4.9,3.2,6721750.0,5,1.0,0.001098901098901099,0.001098901098901099
4,828.0,1.0,1.0,1,0,2,1,5,4.6,4.6,5.0,7031000.0,22,1.0,0.0012077294685990338,0.0012077294685990338
1,1551.0,1.0,1.0,0,0,1,0,5,2.8,3.4,2.5,11925160.0,33,6.0,0.0006447453255963894,0.0006447453255963894
2,831.0,1.0,1.0,0,1,2,2,5,2.1,4.3,3.0,9732220.0,17,3.0,0.0012033694344163659,0.0012033694344163659
2,1196.0,1.0,1.0,4,0,0,2,3,3.6,3.2,4.8,12787100.0,10,3.0,0.0008361204013377926,0.0008361204013377926
4,1589.0,2.0,2.0,3,0,1,0,2,4.5,3.1,2.0,7242250.0,41,1.0,0.0012586532410320957,0.0012586532410320957
1,1874.0,2.0,1.0,1,1,1,0,4,5.0,3.8,4.4,14635980.0,28,6.0,0.0010672358591248667,0.0005336179295624333
5,1867.0,2.0,1.0,3,1,0,1,4,2.2,2.1,3.1,20581260.0,33,7.0,0.0010712372790573112,0.0005356186395286556
5,1909.0,2.0,1.0,4,1,0,1,3,4.2,4.8,2.4,20600300.0,15,7.0,0.0010476689366160294,0.0005238344683080147
0,672.0,1.0,1.0,0,0,2,1,0,4.5,4.7,4.4,4456285.0,19,2.0,0.001488095238095238,0.001488095238095238
1,1997.0,2.0,1.0,2,0,0,0,4,2.0,2.6,4.9,21743704.8,24,6.0,0.00100150225338007,0.000500751126690035
1,1700.0,1.0,1.0,0,0,2,0,4,4.0,4.2,4.5,13342960.0,23,6.0,0.000588235294117647,0.000588235294117647
3,1934.0,3.0,2.0,0,1,0,2,3,4.9,3.5,5.0,16063820.0,21,5.0,0.0015511892450879006,0.001034126163391934
1,1716.0,1.0,1.0,4,0,0,0,3,4.4,4.9,2.9,19151250.0,5,6.0,0.0005827505827505828,0.0005827505827505828
2,736.0,1.0,1.0,1,0,0,1,3,3.1,2.4,4.2,8817800.0,32,3.0,0.001358695652173913,0.001358695652173913
6,1505.0,2.0,1.0,3,0,2,2,2,4.5,3.5,4.1,8239330.0,39,4.0,0.00132890365448505,0.000664451827242525
0,689.0,1.0,1.0,3,1,2,2,1,3.3,2.2,4.8,6946275.0,5,2.0,0.001451378809869376,0.001451378809869376
2,862.0,1.0,1.0,0,0,2,1,4,4.7,2.9,5.0,7215190.0,39,3.0,0.001160092807424594,0.001160092807424594
4,1320.0,1.0,1.0,1,1,2,1,3,3.4,2.4,2.0,7774000.0,28,1.0,0.0007575757575757576,0.0007575757575757576
3,2300.0,4.0,2.0,0,0,2,0,3,4.9,5.0,4.5,12369320.0,16,5.0,0.0017391304347826088,0.0008695652173913044
6,1697.0,2.0,1.0,3,0,2,0,1,3.9,3.8,4.9,8632400.0,35,4.0,0.0011785503830288745,0.0005892751915144372
3,2178.0,3.0,2.0,4,0,1,0,4,3.4,2.5,2.4,10917620.0,11,5.0,0.0013774104683195593,0.0009182736455463728
2,1229.0,2.0,1.0,1,0,1,0,4,3.4,3.8,3.4,10107150.0,5,3.0,0.0016273393002441008,0.0008136696501220504
5,1549.0,1.0,1.0,3,0,0,2,3,2.6,4.8,5.0,16686780.0,44,7.0,0.0006455777921239509,0.0006455777921239509
6,1911.0,3.0,2.0,3,0,1,2,0,2.5,4.8,2.0,8051490.0,7,4.0,0.0015698587127158557,0.0010465724751439038
1,1654.0,1.0,1.0,4,0,2,2,5,3.8,3.3,3.7,12493450.0,39,6.0,0.0006045949214026602,0.0006045949214026602
2,1224.0,2.0,1.0,2,0,1,2,5,3.9,4.2,3.9,9598800.0,24,3.0,0.0016339869281045752,0.0008169934640522876
4,927.0,1.0,1.0,2,0,0,1,0,3.4,3.2,2.5,5644750.0,25,1.0,0.0010787486515641855,0.0010787486515641855
2,1166.0,1.0,1.0,1,0,0,0,5,4.2,2.3,3.4,14849300.0,14,3.0,0.0008576329331046312,0.0008576329331046312
0,900.0,1.0,1.0,1,1,1,2,4,4.9,2.4,4.8,9789995.0,13,2.0,0.0011111111111111111,0.0011111111111111111
5,1924.0,2.0,1.0,3,0,2,2,3,5.0,2.8,2.3,13708870.0,5,7.0,0.0010395010395010396,0.0005197505197505198
6,1527.0,2.0,1.0,0,0,0,2,1,2.9,2.6,3.9,11709470.0,16,4.0,0.0013097576948264572,0.0006548788474132286
6,1773.0,2.0,1.0,0,0,1,2,1,2.0,4.5,2.8,7840470.0,16,4.0,0.0011280315848843769,0.0005640157924421884
3,2187.0,3.0,2.0,0,1,0,0,3,4.8,4.6,2.7,17735560.0,18,5.0,0.0013717421124828531,0.0009144947416552355
6,1574.0,2.0,1.0,0,1,0,2,3,2.2,2.4,3.8,13737660.0,48,4.0,0.0012706480304955528,0.0006353240152477764
3,2235.0,4.0,2.0,2,1,0,2,4,4.2,3.1,3.0,18257260.0,13,5.0,0.0017897091722595079,0.0008948545861297539
2,776.0,1.0,1.0,2,1,0,0,4,3.9,2.6,3.9,11711950.0,17,3.0,0.001288659793814433,0.001288659793814433
0,1030.0,1.0,1.0,3,1,0,2,4,3.3,4.3,4.3,13840875.0,25,2.0,0.000970873786407767,0.000970873786407767
2,791.0,1.0,1.0,0,1,2,1,5,3.6,2.7,2.5,8747420.0,5,3.0,0.0012642225031605564,0.0012642225031605564
1,1600.0,1.0,1.0,1,0,0,2,4,3.2,2.5,4.3,18127850.0,35,6.0,0.000625,0.000625
2,1270.0,2.0,1.0,2,0,1,2,3,3.2,3.7,3.2,8572850.0,19,3.0,0.0015748031496062992,0.0007874015748031496
2,1150.0,1.0,1.0,0,0,2,2,3,4.9,3.9,3.0,8882750.0,15,3.0,0.0008695652173913044,0.0008695652173913044
3,2369.0,4.0,2.0,3,1,0,2,5,4.7,2.9,4.6,19436960.0,28,5.0,0.0016884761502743773,0.0008442380751371887
1,1814.0,2.0,1.0,2,1,0,1,4,2.9,3.2,4.9,20421310.0,23,6.0,0.0011025358324145535,0.0005512679162072767
5,1925.0,2.0,1.0,1,0,0,0,5,2.6,4.0,3.1,21743704.8,15,7.0,0.001038961038961039,0.0005194805194805195
4,1217.0,1.0,1.0,1,1,1,1,0,4.1,2.0,3.5,5710250.0,5,1.0,0.0008216926869350862,0.0008216926869350862
1,1668.0,1.0,1.0,0,0,1,2,3,3.8,2.7,2.2,10839370.0,21,6.0,0.0005995203836930455,0.0005995203836930455
6,1668.0,2.0,1.0,4,1,2,0,3,3.0,3.0,3.1,10249920.0,51,4.0,0.001199040767386091,0.0005995203836930455
4,1435.0,2.0,2.0,0,1,0,2,2,3.6,2.6,4.3,10813000.0,40,1.0,0.0013937282229965157,0.0013937282229965157
0,762.0,1.0,1.0,1,0,2,2,3,2.9,4.7,3.5,7283940.0,36,2.0,0.0013123359580052493,0.0013123359580052493
6,1816.0,3.0,2.0,3,0,2,2,2,3.9,2.6,2.1,9423970.0,26,4.0,0.0016519823788546256,0.0011013215859030838
2,1255.0,2.0,1.0,1,0,1,0,5,3.6,3.8,4.7,10222950.0,37,3.0,0.0015936254980079682,0.0007968127490039841
3,2011.0,3.0,2.0,1,1,2,0,4,4.4,3.6,2.2,12914980.0,28,5.0,0.0014917951268025858,0.000994530084535057
6,1874.0,3.0,2.0,4,1,0,1,1,2.2,4.2,3.0,14057920.0,26,4.0,0.0016008537886872999,0.0010672358591248667
6,1743.0,2.0,1.0,3,0,0,2,0,3.7,2.3,2.4,12498160.0,18,4.0,0.0011474469305794606,0.0005737234652897303
1,1545.0,1.0,1.0,1,1,0,1,5,3.4,4.2,2.4,19030440.0,22,6.0,0.0006472491909385113,0.0006472491909385113
2,782.0,1.0,1.0,2,1,0,2,5,2.6,4.5,3.2,11934800.0,8,3.0,0.0012787723785166241,0.0012787723785166241
4,1349.0,2.0,2.0,0,1,2,2,0,2.7,2.1,4.0,7141125.0,5,1.0,0.0014825796886582653,0.0014825796886582653
3,2433.84,4.0,2.0,3,0,1,2,4,2.0,4.7,3.7,11734800.0,20,5.0,0.0016434934095914274,0.0008217467047957137
3,1696.0,2.0,1.0,3,1,1,2,3,2.5,4.5,2.1,9719120.0,16,5.0,0.0011792452830188679,0.0005896226415094339
